# Table format: XY
# axis1_unit = null
# axis2_unit = mm
# axis3_unit = mm
# axis4_unit = mm
# axis5_unit = mm
# axis6_unit = mm
# axis7_unit = mm**3
# axis8.0_unit = mm**2
# axis9.0_unit = mm**2
# axis10.0_unit = mm**2
# axis11.0_unit = mm**2
# axis12.0_unit = mm**2
# axis13.0_unit = mm**2
# axis14.0_unit = mm**2
# axis15.0_unit = mm**2
1	9.081624e-14	4.365249e-14	-1.136868e-13	2.313250e+03	1.156636e+03	4.243059e+10	0.000000e+00	7.547241e+06	7.572834e+06	7.547241e+06	7.572834e+06	3.150007e+07	3.150007e+07	0.000000e+00	
2	-2.236532e+00	2.261661e+00	-1.005960e+00	2.191501e+03	1.034888e+03	4.239056e+10	9.865281e+05	7.461587e+06	7.486852e+06	7.547241e+06	7.572834e+06	3.150007e+07	3.052103e+07	0.000000e+00	
3	-1.541063e+01	1.558278e+01	-7.408978e+00	2.069752e+03	9.131389e+02	4.211027e+10	3.946862e+06	7.204558e+06	7.228842e+06	7.547241e+06	7.572834e+06	3.150007e+07	2.758318e+07	0.000000e+00	
4	-4.401554e+01	4.450317e+01	-2.308027e+01	1.948003e+03	7.913902e+02	4.134941e+10	8.881002e+06	6.776156e+06	6.798804e+06	7.547241e+06	7.572834e+06	3.150007e+07	2.268652e+07	0.000000e+00	
5	-8.619340e+01	8.713630e+01	-5.087479e+01	1.826255e+03	6.696414e+02	3.986766e+10	1.578895e+07	6.176380e+06	6.196736e+06	7.547241e+06	7.572834e+06	3.150007e+07	1.583105e+07	0.000000e+00	
6	-1.340502e+02	1.355153e+02	-9.224968e+01	1.704506e+03	5.478926e+02	3.750238e+10	2.273745e+07	5.489011e+06	5.507033e+06	7.463169e+06	7.488733e+06	3.150007e+07	8.935330e+06	0.000000e+00	
7	-1.783173e+02	1.802848e+02	-1.441061e+02	1.582757e+03	4.261438e+02	3.441125e+10	2.771236e+07	4.801631e+06	4.817323e+06	7.207732e+06	7.232614e+06	3.150007e+07	3.998211e+06	0.000000e+00	
8	-2.144573e+02	2.168468e+02	-2.030710e+02	1.461008e+03	3.043951e+02	3.083459e+10	3.071347e+07	4.114251e+06	4.127612e+06	6.780920e+06	6.804467e+06	3.150007e+07	1.019904e+06	0.000000e+00	
9	-2.456566e+02	2.484152e+02	-2.662100e+02	1.339260e+03	1.826463e+02	2.701270e+10	3.174076e+07	3.426871e+06	3.437901e+06	6.182734e+06	6.204291e+06	3.150007e+07	4.101974e+02	0.000000e+00	
10	-2.848889e+02	2.881011e+02	-3.309810e+02	1.217511e+03	6.089752e+01	2.314825e+10	3.174118e+07	2.739492e+06	2.748191e+06	5.495390e+06	5.514616e+06	3.150007e+07	0.000000e+00	0.000000e+00	
11	-3.419798e+02	3.458358e+02	-3.973138e+02	1.095762e+03	-6.085125e+01	1.928380e+10	3.174118e+07	2.052112e+06	2.058480e+06	4.808011e+06	4.824906e+06	3.150007e+07	0.000000e+00	0.000000e+00	
12	-4.303569e+02	4.351895e+02	-4.663826e+02	9.740133e+02	-1.826000e+02	1.541936e+10	3.174078e+07	1.364767e+06	1.368804e+06	4.120631e+06	4.135195e+06	3.149967e+07	0.000000e+00	0.000000e+00	
13	-5.701936e+02	5.765470e+02	-5.399514e+02	8.522645e+02	-3.043488e+02	1.159742e+10	3.071423e+07	7.665159e+05	7.685625e+05	3.433251e+06	3.445484e+06	3.048092e+07	0.000000e+00	0.000000e+00	
14	-7.650807e+02	7.735226e+02	-6.183337e+02	7.305158e+02	-4.260976e+02	8.020618e+09	2.771388e+07	3.396390e+05	3.403498e+05	2.745871e+06	2.755773e+06	2.750336e+07	0.000000e+00	0.000000e+00	
15	-1.019977e+03	1.031125e+03	-7.019630e+02	6.087670e+02	-5.478463e+02	4.929261e+09	2.273972e+07	8.413610e+04	8.416567e+04	2.058491e+06	2.066063e+06	2.256698e+07	0.000000e+00	0.000000e+00	
16	-1.340654e+03	1.355320e+03	-7.913497e+02	4.870182e+02	-6.695951e+02	2.563656e+09	1.579195e+07	0.000000e+00	0.000000e+00	1.371122e+06	1.376359e+06	1.567199e+07	0.000000e+00	0.000000e+00	
17	-1.683227e+03	1.701874e+03	-8.826613e+02	3.652694e+02	-7.913439e+02	1.081594e+09	8.883253e+06	0.000000e+00	0.000000e+00	7.712803e+05	7.742265e+05	8.815774e+06	0.000000e+00	0.000000e+00	
18	-2.025800e+03	2.048429e+03	-9.739728e+02	2.435207e+02	-9.130927e+02	3.205026e+08	3.948362e+06	0.000000e+00	0.000000e+00	3.428130e+05	3.441224e+05	3.918370e+06	0.000000e+00	0.000000e+00	
19	-2.368373e+03	2.394984e+03	-1.065284e+03	1.217719e+02	-1.034841e+03	4.007425e+07	9.872781e+05	0.000000e+00	0.000000e+00	8.571952e+04	8.604696e+04	9.797786e+05	0.000000e+00	0.000000e+00	
20	-2.710946e+03	2.741538e+03	-1.156596e+03	2.313227e-02	-1.156590e+03	2.747127e-04	3.562720e-02	0.000000e+00	0.000000e+00	3.093299e-03	3.105115e-03	3.535657e-02	0.000000e+00	0.000000e+00	
1	-2.488565e-13	-1.865028e-13	-3.410605e-13	2.207674e+03	1.103848e+03	4.243059e+10	0.000000e+00	7.547241e+06	7.572834e+06	7.547241e+06	7.572834e+06	3.150007e+07	3.150007e+07	0.000000e+00	
2	-2.429111e+00	2.536157e+00	-1.069286e+00	2.091481e+03	9.876556e+02	4.238601e+10	1.151202e+06	7.447138e+06	7.494757e+06	7.547241e+06	7.572834e+06	3.150007e+07	3.035589e+07	0.000000e+00	
3	-1.599310e+01	1.764563e+01	-7.881350e+00	1.975289e+03	8.714635e+02	4.207386e+10	4.605682e+06	7.146754e+06	7.260468e+06	7.547241e+06	7.572834e+06	3.150007e+07	2.692247e+07	0.000000e+00	
4	-4.272643e+01	5.113873e+01	-2.460369e+01	1.859097e+03	7.552713e+02	4.122651e+10	1.036344e+07	6.646087e+06	6.869967e+06	7.547241e+06	7.572834e+06	3.150007e+07	2.119983e+07	0.000000e+00	
5	-7.632320e+01	1.013235e+02	-5.415726e+01	1.742905e+03	6.390791e+02	3.959365e+10	1.781192e+07	5.998405e+06	6.323252e+06	7.547241e+06	7.531289e+06	3.150007e+07	1.379679e+07	0.000000e+00	
